Game,0
410980,264
19980,264
253110,263
508550,263
410710,263
236450,263
418650,262
236370,262
6850,261
209650,261
566050,261
45750,260
962400,259
212630,259
382110,258
320430,258
1004270,257
457210,257
311770,256
668210,256
936720,256
35000,256
98800,256
996380,256
502800,255
295790,255
435120,253
307880,253
812040,253
13500,253
6900,252
665300,252
22000,252
785740,252
313160,251
667600,251
431180,251
326480,251
935880,251
452060,250
231160,250
211740,250
487000,250
386620,250
440540,249
855860,249
245280,249
388210,249
554310,249
646270,248
566860,248
617480,247
324510,247
544390,247
538100,246
595140,246
102600,246
587450,246
4560,246
22100,246
521150,246
833360,245
327890,245
397350,245
210770,244
373770,244
8170,243
543870,243
6920,242
6980,242
337150,242
405290,242
234190,241
408410,241
307670,241
310060,240
465490,240
733790,240
615610,240
833040,240
63610,239
553640,239
552700,238
221540,238
774541,238
369530,237
583010,237
40980,237
233150,236
247020,236
3730,236
494430,236
620190,236
269790,235
843260,235
573410,235
209160,234
448850,234
537110,234
1029630,233
602320,233
35130,233
416600,232
726360,232
15170,232
774351,231
520940,231
6800,231
642090,231
568570,231
442070,231
527450,230
9350,230
223810,229
927890,229
722180,229
758330,229
716490,229
45770,229
899970,228
15370,228
227600,228
736850,228
8080,228
761600,227
327410,227
370360,227
952040,227
39200,227
963690,227
203750,227
235380,226
585900,226
15130,226
616250,226
324680,226
755500,225
375530,225
585450,225
314660,225
366220,225
361300,225
250400,224
464340,224
510420,223
24870,223
636970,222
451760,222
503580,222
364420,222
914260,221
674520,221
292910,221
505170,220
304530,220
654990,220
363360,219
38420,219
3540,219
367270,218
366320,218
296710,218
232790,217
227780,217
588210,217
25830,217
461950,217
414870,216
208750,216
7110,216
515220,216
375820,216
209080,216
427880,215
65930,215
533300,215
334540,215
485980,215
24670,215
957790,215
499440,215
277430,215
761620,215
47800,214
391730,214
329070,214
303310,214
805940,214
442120,214
204120,214
576770,213
434650,213
266410,213
301860,213
266510,212
214170,212
251270,212
6220,212
765870,212
803980,212
220700,212
802890,211
571880,211
320140,210
442780,210
427820,210
405830,210
374900,210
567380,209
454350,209
353560,209
543900,209
700030,208
688060,208
301320,208
947300,208
437630,208
296300,207
580200,207
222730,207
751440,207
657240,207
225300,206
64000,206
315460,206
251470,206
304930,206
9310,205
684580,205
552590,205
455980,205
402180,204
21980,204
207690,204
247430,204
650000,203
7200,203
283160,203
232010,203
758190,202
422900,202
208140,202
792710,202
726830,202
586200,202
953580,202
954870,202
19830,202
246580,202
551770,201
940680,201
272510,200
485380,200
885810,200
559330,200
994220,200
449540,200
613880,199
495280,199
95400,199
282560,199
115800,199
585710,198
577800,198
247730,198
711660,198
384490,198
7620,198
271900,197
637670,197
205650,197
46500,196
612470,196
237870,196
790850,196
520010,196
365160,196
792100,195
252470,195
252410,195
668630,195
696170,195
369990,194
237850,194
552080,194
44350,194
744190,194
793350,193
844930,193
32380,192
395170,192
40,191
633060,191
841770,191
22120,191
754530,190
748360,190
455120,190
272270,189
449800,189
2640,189
770100,189
723090,188
939520,188
350070,188
635320,188
327860,188
618740,188
696370,188
269650,187
379210,187
396710,187
753930,187
292410,187
502820,187
208500,186
430210,186
671620,186
57640,186
644290,185
502280,185
353640,185
831560,184
207350,184
949290,184
247660,184
372000,184
201510,184
419480,184
664830,184
310360,183
96000,183
464350,183
433100,183
353540,183
250680,182
331480,182
438270,182
500810,181
351700,181
333300,181
799070,181
237740,181
20530,180
673750,180
313780,180
329970,180
32460,180
677340,180
345820,180
822930,180
429720,180
773670,179
441550,179
410890,179
330390,179
509580,178
289950,178
296470,178
400170,178
332500,178
15390,178
460120,177
225640,177
565120,177
900010,177
485610,177
889510,177
501790,177
722730,176
542050,176
211400,176
267530,176
673210,176
368860,176
16810,175
228360,175
825310,175
15700,175
743390,175
718590,174
224460,174
601530,174
455820,174
888790,174
63660,173
762650,173
396650,173
314980,173
575640,173
367670,173
249870,173
426790,173
10220,172
621070,172
268870,172
397430,172
471660,172
609490,172
55100,172
588190,171
376680,170
2290,170
275390,170
1020470,170
3020,169
402330,169
71260,169
732240,169
621830,168
648100,168
503620,168
718650,168
239250,168
33320,168
927270,168
416680,167
307640,167
730310,167
385380,167
573320,167
523210,167
632350,167
13530,166
760620,166
254200,166
562500,166
395200,165
622720,165
629840,165
743130,165
855640,165
433910,165
15300,165
944220,164
115100,164
998930,164
219950,163
233740,163
746930,163
537340,163
39540,163
360170,163
307580,162
821890,162
453340,162
951000,162
502370,162
224920,162
204530,162
318600,162
932850,161
436320,161
407330,161
761890,161
3620,161
460430,161
340150,161
407810,161
465200,161
390560,160
209670,160
235900,160
510500,160
386880,160
39680,159
15750,159
581270,159
587260,159
248310,159
250180,159
266310,159
738530,158
61700,158
948630,158
7610,158
840720,158
528550,158
230820,158
215470,158
326410,157
383270,157
374030,156
316720,156
421040,156
15190,155
211780,155
939400,155
605230,155
245390,154
434460,154
574090,154
265610,154
488550,154
863570,154
487700,154
113020,154
31270,154
33460,154
366870,153
401190,153
433170,153
411830,153
577670,153
3700,153
277590,153
493840,153
15710,152
318020,152
421050,152
378720,152
381780,152
434260,152
7520,152
252450,152
915460,152
600370,151
491530,151
47920,151
568320,151
347600,151
445310,150
852110,150
65790,150
345240,150
244770,150
971680,150
511740,149
430960,149
694500,149
589530,149
772430,148
447290,148
238750,148
249230,148
846800,148
222750,148
230050,148
588950,148
296970,148
422910,147
207320,147
2610,147
518920,147
834280,147
538070,147
94300,147
503400,146
1930,146
555880,146
7830,146
851890,146
242880,145
418620,145
19000,145
439190,145
92800,145
245450,145
285740,145
270450,145
673000,144
303610,144
73170,144
324570,144
300570,144
2390,144
537450,144
598960,143
844660,143
13580,143
455910,143
357310,143
422810,143
251130,143
339230,142
633360,142
263300,142
580040,142
219830,142
355050,141
270210,141
272600,141
308420,141
292500,141
1020340,141
525510,141
333980,140
22310,140
952860,140
552990,140
351290,140
452570,140
6310,139
838350,139
472870,139
345180,139
15200,139
580720,139
628770,138
438490,138
200010,138
955060,138
225320,138
214730,137
865090,137
552920,137
639780,137
358130,137
243120,136
310510,136
382140,136
6830,135
248170,135
15080,135
20570,135
477770,135
644570,134
312200,134
696480,134
578720,134
351710,134
48800,133
1510,133
318970,133
603530,133
562220,133
747340,133
489360,133
514920,133
225020,133
240760,133
609150,132
571260,132
353270,132
798810,132
733990,132
327400,132
617160,132
335000,131
218410,131
32450,131
761460,131
404590,131
525620,131
663380,131
203650,131
280180,131
327220,130
269670,130
842910,130
504050,130
357330,130
726590,130
211500,130
658570,130
394760,130
864060,130
905370,129
882140,129
270110,129
645790,129
253750,129
219910,129
560430,129
253900,128
239070,128
889480,128
529520,128
327090,127
40390,127
13250,127
246090,127
6010,127
658620,127
375230,127
604330,127
284050,126
243200,126
354380,126
290790,126
818320,126
732810,126
208400,126
283960,126
665180,126
649640,126
235620,126
660160,126
376520,126
34010,126
743900,126
575550,126
55110,126
306660,126
695920,126
312780,125
441830,125
495050,125
351990,125
317820,125
290770,125
228260,125
285110,125
339580,125
275200,124
732370,124
209120,124
601810,124
98400,124
286340,123
107200,123
352460,123
232770,123
13540,123
381120,123
434730,123
47400,123
331160,122
399120,122
338390,122
323580,122
697550,122
2400,122
514500,121
406970,121
470260,121
543260,121
6120,121
554510,120
858760,120
378360,120
274230,120
544330,120
529590,120
49600,120
987230,120
728540,120
646500,120
4850,120
682530,120
748370,120
1700,120
288120,119
431600,119
673260,119
399670,119
617700,119
6200,119
368430,119
221810,119
976010,119
357070,119
270550,119
853140,119
312980,119
676820,118
244030,118
329860,118
3980,118
291550,118
618140,118
242820,118
572430,118
624970,118
22230,118
719750,118
417880,118
798510,118
398710,118
722230,117
525680,117
541670,117
651660,117
239840,117
394230,117
464880,117
380150,117
33100,117
511680,117
871200,116
496620,116
301120,116
217140,116
369070,116
416590,116
274290,116
220160,115
253840,115
243950,115
412740,115
862580,115
605450,115
379980,115
501320,114
744060,114
6080,114
408520,114
525700,114
286040,114
490280,114
566160,114
284240,114
361550,113
236110,113
410110,113
220740,113
203830,113
366250,113
984560,113
226580,113
245490,113
879160,113
716640,113
25980,112
618720,112
399820,112
435300,112
416770,112
547860,112
552440,112
248330,112
341000,112
262280,112
573120,112
224980,112
321270,112
733070,111
527270,111
578210,111
361990,111
505630,111
313740,111
284390,111
268990,111
322520,111
432010,111
787070,111
263980,110
227580,110
927250,110
521350,110
665330,110
270910,110
6510,110
230700,110
232750,110
344850,110
20540,110
397060,110
342310,109
591420,109
293220,109
722960,109
402620,109
266210,109
285440,109
524850,109
709440,109
2820,109
619500,109
802870,109
387340,109
639170,109
587110,109
15740,109
270850,109
355980,108
506500,108
608800,108
303800,108
327560,108
544920,108
666330,108
517810,108
956450,108
323060,107
570,107
489600,107
461840,107
881690,107
747200,107
243930,107
331690,106
262830,106
282400,106
741510,106
726840,106
288140,106
636450,105
816490,105
681390,105
789760,105
532190,105
224300,104
412880,104
335070,104
585690,104
781480,104
503350,104
233470,104
854570,104
261530,104
879510,104
363600,104
551860,104
645090,104
457760,104
646200,104
297120,104
249650,104
404530,104
340050,103
686680,103
828900,103
25900,103
871930,103
286240,103
351100,103
310790,103
312540,103
357300,103
735280,103
535520,103
885150,103
920680,103
240440,102
244710,102
681660,102
736570,102
824070,102
676500,102
687260,102
476530,102
859680,102
235210,101
440880,101
252630,101
559680,101
282210,101
657690,101
510490,101
414740,101
666570,101
963450,101
301650,101
388800,100
439340,100
381020,100
58610,100
806950,100
214770,100
632000,100
556180,100
250110,100
21800,100
22200,100
255710,100
256290,100
258970,100
259550,100
650220,100
3710,99
318230,99
427250,99
107310,99
907470,99
515040,99
287020,99
296830,99
464360,99
438480,99
343440,98
769970,98
968790,98
764300,98
293520,98
221020,98
384630,98
363150,98
757300,98
314230,98
302080,98
303680,98
471010,98
266130,98
773580,98
325420,98
481110,98
402020,98
390520,97
283290,97
645730,97
578900,97
859340,97
39690,97
420060,97
233980,97
516110,97
882710,96
228760,96
229480,96
80330,96
698540,96
4770,96
224940,96
313630,96
586950,96
585840,96
427490,96
2870,96
253150,96
500260,96
415590,96
1016730,96
566540,96
658560,96
868980,96
336130,95
336150,95
214870,95
15270,95
368730,95
407560,95
346560,95
358090,95
447120,95
274350,95
606710,95
493720,95
612070,95
46510,95
629690,95
312610,95
636100,95
323720,95
846110,95
377530,95
269110,95
476650,94
612720,94
7660,94
355250,94
274270,94
364390,94
802880,94
403180,94
461620,94
577480,94
621220,94
339350,94
466500,94
353090,94
455400,94
11190,94
243800,94
793690,94
208520,94
222420,94
226720,93
643810,93
261760,93
704030,93
404040,93
269030,93
444090,93
610360,93
252030,93
298600,93
410670,92
330820,92
334120,92
654690,92
640590,92
910880,92
238240,92
492230,92
71240,92
403950,91
385760,91
611040,91
322210,91
214790,91
331750,91
512490,91
391040,91
283620,91
316430,91
63710,91
40720,91
696650,91
102840,91
819020,90
348200,90
466240,90
403430,90
404540,90
411970,90
216260,90
612390,90
301840,90
384960,89
711750,89
808080,89
234900,89
655790,89
413710,89
454250,89
650510,89
690810,89
559610,89
529660,89
284460,89
760890,89
386360,89
32390,88
714080,88
898650,88
345090,88
526490,88
588110,88
619780,88
284850,88
268540,88
297860,88
523000,88
327140,88
433280,88
597840,88
324310,88
692100,87
270630,87
213850,87
216890,87
437570,87
741670,87
692840,87
560170,87
837610,87
253030,87
411000,87
512180,87
359100,86
224500,86
6040,86
339190,86
788270,86
979600,86
205610,86
453690,86
204240,86
691320,86
493540,86
402530,86
316610,86
561600,86
303690,86
317250,86
720280,86
215160,86
882020,86
302610,85
80310,85
421740,85
748300,85
910630,85
3560,85
706560,85
635730,84
703320,84
583270,84
436500,84
262940,84
707010,84
448370,84
252350,84
6550,84
921590,84
465240,84
486720,84
779590,84
509250,84
284750,84
747360,84
1640,83
710470,83
699670,83
205910,83
589760,83
7650,83
284770,83
806140,83
674750,83
8400,83
730050,83
599750,83
386180,83
282530,83
489140,83
220860,83
312370,83
862570,83
318130,82
314410,82
55040,82
267490,82
597230,82
16730,82
1630,82
277890,82
400020,82
269050,81
706020,81
502940,81
214250,81
824190,81
635200,81
308060,81
236390,81
250050,81
296870,81
97330,81
231740,81
871420,81
587000,81
25800,81
558260,81
513290,81
394160,81
459820,81
699920,81
6300,81
371520,81
226100,81
785890,81
227100,81
223330,80
236150,80
340170,80
613190,80
767930,80
770240,80
311010,80
504130,80
703510,80
434000,80
798290,80
562230,80
545540,80
771350,80
664430,80
61500,80
388750,80
800600,80
676840,79
347720,79
562360,79
619880,79
16720,79
251770,79
717790,79
250500,79
632070,79
412450,79
375900,79
41900,79
313480,79
377860,79
503770,79
217920,78
851670,78
503300,78
583930,78
328070,78
408900,78
630720,78
21780,78
425210,78
588730,78
216910,78
574760,78
345390,78
322770,78
409870,77
386590,77
402130,77
691160,77
262120,77
91600,77
6870,77
946090,77
224820,77
896460,77
344740,76
351090,76
733340,76
370060,76
314020,76
844850,76
280520,76
251630,76
881320,76
746710,76
236930,76
275670,76
285500,76
395850,76
311800,75
303290,75
677480,75
345610,75
417750,75
418180,75
577230,75
418950,75
274310,75
322910,75
836450,75
348710,75
98300,75
214970,75
235320,75
