Game
730
105600
4000
359550
252490
292030
413150
252950
550
391540
242760
72850
218620
264710
22380
49520
107410
620
431960
632360
381210
319630
374320
427520
227300
435150
582010
379720
48700
294100
250900
548430
346110
367520
222880
211820
271590
322330
322170
6060
362890
393380
232090
220200
251570
8870
394360
275850
244850
594650
240
268910
620980
203160
219150
814380
400
960090
262060
221380
10
594570
212680
305620
524220
281990
433340
219990
287700
205100
648800
253230
10090
1250
70
239030
233860
221910
489830
223470
339800
361420
377160
204360
236850
265930
646570
311690
270880
238460
383870
284160
674940
638970
39210
883710
203770
286160
113200
22330
220240
414340
552500
282070
812140
581320
238320
12120
282140
431240
225080
389730
242920
213670
214490
588650
311210
246620
206420
457140
242860
379430
200510
504230
8930
387290
233450
248820
206440
364360
20920
250320
239820
359320
508440
346010
274190
22320
235460
420530
3590
201810
307690
319510
636480
8190
518790
55230
219640
274170
234140
335300
493340
367500
554620
477160
555160
582160
237930
17390
244210
391220
20900
236430
480490
434570
387990
35450
362930
221100
516750
50300
383980
221640
242050
335670
107100
440900
108600
200710
231430
245170
552520
447530
240720
365590
447820
418370
24960
460950
333600
323190
330830
225540
304430
32440
519860
383120
683320
413410
481510
629730
274940
239140
678950
47810
310560
500
32370
282800
6910
334230
2600
268500
4500
312530
10180
601150
504370
208650
621060
584400
848450
238010
420290
39140
220
32470
570940
460930
247080
208580
47890
24240
613100
17460
50130
104900
242680
41700
200260
501300
24980
420
214950
447040
589290
356190
326460
108710
250760
105450
440
233130
365360
6000
17410
33930
57300
289130
235540
102500
4700
394690
450540
368340
34900
236090
438740
403640
228380
413420
460790
35140
666140
286690
264200
2280
332800
466560
303210
653530
274520
209080
282900
7940
644560
42960
384190
207140
376210
241600
251060
359870
12110
204100
322500
324800
288160
246900
33230
298110
371660
294860
815370
244450
233270
219890
736260
406150
410320
313340
418460
424840
22370
385800
299740
392110
206190
6020
569480
314160
736220
359050
333640
110800
418240
302510
880940
394510
505460
203140
310080
261640
287390
312660
863550
4760
732430
567640
386070
38410
306130
349040
429660
278360
645630
506610
251990
230290
824270
298630
502500
535930
447020
266840
639790
204300
38400
1046030
47780
528230
209000
337000
475150
422970
311340
202970
10680
17470
362490
552100
204880
42700
221680
386940
495890
71340
445220
323470
573090
590380
304240
750920
291650
388880
232430
570
210970
582660
234650
967050
287450
283640
263280
731490
341800
512900
251150
341940
249050
362960
300
91700
823130
268650
50
70400
637650
225260
373420
213610
48000
35720
19900
270150
412830
485510
238210
65800
405640
6860
4920
787480
220440
80
459220
787860
233610
2310
337320
611790
597220
266010
21090
233720
55150
337340
648350
291860
635260
45760
578620
657200
70000
562860
365450
433950
834530
423230
10500
228280
224480
380
250520
743450
285900
285920
388090
243470
377840
21690
306020
425580
675010
8500
420110
587620
41070
301640
290300
204030
253430
646910
252610
454650
237990
774861
469820
230190
418340
210770
640820
201790
858810
527230
9420
552620
226840
814540
397950
728880
300380
362680
274500
312520
847370
34030
535230
491950
243970
414700
360740
313160
462770
39150
315460
9450
290340
751780
2100
805550
224760
464060
288470
654880
520440
843380
378610
411960
604240
268130
602520
324080
673880
374040
2300
673130
311560
400910
270550
360940
269950
40970
474960
460920
553310
538680
250400
601430
48190
531510
448510
12140
22300
367270
293780
460810
784150
362620
248310
235600
350080
304650
396750
248610
391720
644930
453090
571740
130
296470
962730
324160
285310
57690
794260
16900
555220
378720
300550
633460
248860
17450
411830
230070
274900
523780
15100
424030
252870
427190
486310
427730
335620
70300
249130
20
415200
244160
4570
392160
313740
893180
715560
325610
527430
47870
340
674020
473690
42910
287980
665360
384300
2630
332310
470220
240760
411300
218680
366090
221040
228300
851100
595520
368370
241560
378540
247020
409710
320300
328080
641990
560130
449960
266210
292120
96100
94400
533300
367580
280160
673950
466300
725480
878750
35700
24740
3920
813630
12100
667970
289650
512250
322110
559210
314230
328070
498240
332200
307960
699170
42670
289070
361280
15120
418030
405900
296970
559650
389510
238430
227000
675260
276810
13570
266510
4580
231160
253110
217200
113020
221260
242640
2620
357190
368500
435400
594330
250260
265610
405820
589590
541210
326480
742120
2990
499520
304930
12150
470310
201870
637090
544750
973760
226860
263760
502520
370360
234670
246420
426000
281610
626690
298050
268050
321360
397340
351970
598980
329050
251290
367450
354140
372360
200900
517710
375480
417290
268750
348550
298030
236450
323220
745880
623940
6030
445980
722060
230270
577940
20510
460120
270210
2200
263980
233290
208140
320
211600
220700
287290
205950
342560
223100
293760
463530
242700
515040
356400
477740
504210
250180
363890
513710
308420
541570
341000
285330
397740
586140
430960
7760
449800
530890
564230
278080
230050
60
32510
208200
394970
609320
612880
248390
316790
438490
313630
345180
409590
446800
537800
236150
236690
327410
396900
848350
801630
677120
394230
3720
40950
544550
512790
764790
555950
237630
49600
373770
24780
440650
502800
220780
575640
352520
290080
571880
464920
67370
368230
378860
503560
494150
844590
617830
371970
269770
22100
270450
252330
574980
963710
489630
98800
17480
2270
204340
3910
403190
914620
568220
296490
327070
265550
280220
532210
546050
238090
398850
250620
582270
485980
1520
34010
488310
562220
306660
13520
376870
572410
690790
234630
353270
405830
265890
224460
599140
215470
538100
40990
252470
384110
631510
323320
2320
233150
681280
239160
245280
239070
401680
456750
243120
342180
509980
704450
15320
419480
589780
367670
356500
25890
605740
601050
343860
218410
4560
24790
338170
553640
525480
316720
246840
223830
899440
557600
773951
115800
108800
24720
373390
615610
243800
704850
329130
329430
40700
332570
274920
3480
323850
222750
251470
868520
369580
265210
591460
102600
383150
402570
569860
633230
339350
324680
234190
611670
449540
382310
251870
593280
480650
18500
432350
568090
303310
589360
241260
333980
429050
252410
501590
251110
48720
252030
613830
462780
994280
19830
222940
219830
239840
107310
335000
251730
13250
448280
421020
237850
370020
351700
324510
283160
427290
418650
30
204530
838310
207350
499440
244770
581630
26800
32360
518150
617480
346940
245470
393420
211740
360830
483980
418070
2400
225160
10150
419460
342940
388210
220260
359390
558990
333420
41500
15300
387340
690830
444090
357070
310360
222480
410900
733990
558420
327860
493900
396650
39510
603850
208750
207170
853770
465490
868360
304410
433530
376300
345350
544610
939960
327890
351710
269790
514900
448370
451020
231200
252110
488790
25000
379980
286000
311240
246580
702890
474750
8800
583470
3730
245620
496300
253750
816090
790820
475550
758330
24840
446020
634160
326410
280790
322770
406550
271240
410710
277430
617670
214770
228200
215280
448850
456670
980300
375530
22000
306760
232010
622650
428550
723090
614570
41000
232770
368360
686200
391040
32400
295790
434170
411370
571310
214170
2610
729040
78000
702670
44350
580200
219780
268870
242880
436320
338390
748490
611500
458710
428690
282440
365960
115100
312670
464360
340050
585420
339340
354240
365160
445190
825630
388410
552590
347830
321800
559100
455980
434030
438270
39800
24810
963930
307880
39680
73170
33900
25830
502370
214730
22230
15130
606280
230700
250500
627270
942970
970570
704270
722730
358090
65540
300570
598700
253840
209370
235800
40300
244870
269650
442780
324810
6310
622220
215530
268400
356570
366220
410340
431180
790740
333300
250340
507490
464350
639780
64000
511470
388750
15620
503350
290770
853550
500810
207690
244710
584980
371200
360170
234270
858210
307780
363930
20530
320240
227100
92800
269190
440540
760060
400630
3900
493200
40100
730820
447150
299030
353560
224960
587220
576770
402180
6980
899970
296710
322190
249680
411560
331500
616250
281640
38420
736190
330390
398710
559610
426790
502280
22120
287630
