Game
730
271590
105600
252950
582660
578080
4000
39210
346110
72850
218620
550
381210
251570
250900
49520
240
252490
232090
359550
292030
10
8500
427520
221100
313340
227300
1250
377160
107410
413150
431960
22380
275850
203770
582010
221380
270880
294100
236850
306130
219990
374320
215280
365590
48700
552500
632360
322330
359320
548430
812140
435150
646570
351030
503400
457140
814380
273620
421040
65800
220200
13520
384300
361420
221680
673950
281990
500
637650
200710
658160
212680
552520
289070
444970
583950
594570
113200
34900
22330
335670
367670
264710
620980
620
8930
383120
594650
231430
460930
348200
287700
262060
393200
433850
7200
524220
20
204300
562220
8870
80
200510
676500
211820
575640
237890
591420
645090
18500
335300
282800
610360
296490
960090
206420
225540
582160
4920
3590
319630
32150
20900
529240
47890
394360
269770
394690
447530
440
365360
33930
638650
725480
389730
35450
363890
312790
385800
45760
300
286160
862480
24010
334230
611500
274940
304410
506140
24960
359050
22320
573060
8190
415480
233860
372000
22370
438740
219640
102500
47810
10180
241560
55230
304030
268500
236430
454650
340170
646910
589360
235540
367500
440900
248390
224600
261640
108710
939960
41070
493340
333980
244210
475150
518790
310060
339800
379720
205100
386180
712100
108600
241600
220240
266840
203160
233450
326460
288140
322520
638970
291860
332310
221040
222880
750920
17480
353560
367520
70400
252690
464350
246620
98800
242050
24240
447040
8800
282070
204360
397950
459220
287390
570940
244850
834910
236110
20920
310950
30
110800
213850
39800
863550
17460
242760
648800
391220
39140
305620
244450
41700
459820
107100
326160
289130
362890
21690
78000
214950
588650
228380
24980
292120
218410
385770
554620
24740
223470
50130
41300
243470
306020
39120
611790
532210
311690
517630
758190
485510
341800
644930
2310
872790
251870
242920
581320
320430
248820
3620
337000
49600
201790
379430
228280
238010
340520
4770
377840
460950
208140
274190
529000
841770
104900
292730
48190
298110
624090
17450
247080
447820
234140
637090
35140
200260
480490
599140
201810
230410
310560
360430
345260
208650
239140
265930
601430
504230
242680
48240
239820
57690
640820
666140
274920
373420
3910
424370
645630
213670
391540
238460
504370
33230
282900
378540
787860
311210
351970
413410
851100
278080
12110
398810
489520
228300
602320
25830
41500
325420
329430
214490
291650
629910
393380
353270
518150
371570
226840
245170
742120
883710
535930
543900
356190
222480
70
235600
322170
49470
359870
35720
431240
6910
15100
38600
73170
2600
324570
226620
209950
527430
316720
16900
42910
342940
488790
220440
32370
411300
805820
559100
38410
324800
410320
242840
233130
677120
240760
29800
369990
392110
307690
333930
39510
289650
429660
665300
304390
45400
438490
444090
221540
39150
298050
4500
269210
513710
418240
25900
236090
251810
247000
301640
203140
209000
290340
204100
368500
224500
744060
269730
547680
221910
312660
17430
613100
495140
329110
280220
427290
483420
219150
323190
364360
449960
502370
268050
266010
243950
208580
201870
20510
102600
265300
9450
382310
352890
250180
304430
507490
383870
838350
297000
418460
392160
644560
65980
371660
17410
800270
107200
250320
333300
314810
207320
239030
602520
728880
700030
12120
286690
